ç
Nome,Designação,Bairro,Artes Cênicas,Artes Industriais,Artes Plasticas,Ciências,Educação Física,Educação Musical,Educação Para O Lar,Espanhol,Francês,Geografia,História,Inglês,Língua Portuguesa,Matemática,Técnicas Agrícolas,Técnicas Comerciais,Educação Infantil,Ensino Fundamental,Ensino Religioso,Professor II,Séries Atendidas,Latitude,Longitude
AMOR,"0724808",Recreio dos Bandeirantes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,Creche/Pré-Escola,"-23.0214251","-43.4802383"
AUGUSTO MAGNE,"0734001",Cidade De Deus,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Realfabetização 1,"-22.9504610182098","-43.3618287988435"
PROFESSORANDA LEILA BARCELLOS DE CARVALHO,"0734002",Cidade De Deus,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,21,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Aceleração 1/Classe Especial/Pré-Escola/Realfabetização 1/Realfabetização 2,"-22.9482884594022","-43.3640020125534"
AVERTANO ROCHA,"0734003",Cidade De Deus,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola,"-22.9436838828052","-43.3598119592355"
ALPHONSUS DE GUIMARAENS,"0734005",Cidade De Deus,0,0,0,1,3,1,0,0,0,1,0,2,2,1,0,0,0,0,0,19,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Aceleração 1/Aceleração 2A/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Realfabetização 1,"-22.9500672111289","-43.3583985348109"
FREDERICO EYER,"0734006",Cidade De Deus,1,0,0,1,3,0,0,0,0,1,0,1,1,1,0,0,0,2,0,18,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/PEJA II - Bloco 1/PEJA II - Bloco 2/Pré-Escola,"-22.9438169928227","-43.3601582502121"
ALBERTO RANGEL,"0734007",Cidade De Deus,0,0,0,2,2,1,0,0,0,0,2,1,3,2,0,1,0,2,0,1,6º Ano/7º Ano/8º Ano/9º Ano,"-22.9488976920834","-43.3625258647818"
JOAQUIM FONTES,"0734008",Cidade De Deus,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,15,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/Pré-Escola/Realfabetização 1,"-22.9475933040878","-43.3692790018282"
JOSE CLEMENTE PEREIRA,"0734009",Cidade De Deus,0,0,2,2,4,1,0,0,0,3,3,3,4,3,0,0,0,2,0,8,5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A,"-22.9477516921312","-43.3687666570257"
PEDRO ALEIXO,"0734010",Cidade De Deus,0,0,0,5,6,1,0,1,0,2,4,5,5,5,0,0,0,5,0,5,4º Ano/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Realfabetização 1/Realfabetização 2,"-22.9503432334909","-43.3543200901393"
LUIZ CARLOS PRESTES,"0734501",Cidade De Deus,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,6,8,0,18,1º Ano/2º Ano/3º Ano/Creche/Pré-Escola/Realfabetização 1,"-22.948656628238","-43.353767455245"
JOAO BATISTA DOS SANTOS,"0734502",Cidade De Deus,0,0,1,0,6,0,0,0,0,0,0,3,0,0,0,0,0,12,1,17,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Classe Especial/Pré-Escola,"-22.9466205735812","-43.3596392087001"
LUZES DO AMANHÃ,"0734601",Cidade De Deus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Creche,"-22.9524540430386","-43.3645164621287"
MARGARIDA GABINAL,"0734602",Cidade De Deus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,Creche/PIC,"-22.9503064915712","-43.3553842244306"
SEMPRE VIDA JOSUÉ,"0734603",Cidade De Deus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Creche,"-22.9424063493854","-43.3634731730621"
JARDIM DO AMANHÃ,"0734801",Cidade de Deus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,Creche/Pré-Escola,"-22.9489190675873","-43.3700564873144"
SENHORA PERCILIANA PEREIRA DE ALVARENGA,"0734802",Jacarepaguá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,Creche/Pré-Escola,"-22.9491645802572","-43.3562613027519"
ANA CAROLINA PACHECO DA SILVA,"0734803",Cidade de Deus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,Creche/Pré-Escola,"-22.9464647934805","-43.3647705276347"
MARIA BERALDA,"0734804",CIDADE DE DEUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,Creche/Pré-Escola,"-22.9484844686387","-43.3600587351714"
MONSENHOR CORDIOLI,"0734805",Cidade De Deus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,Creche/Pré-Escola,"-22.9035393","-43.2095869"
FREI VICENTE DO SALVADOR,"0817008",Padre Miguel,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15,1º Ano/2º Ano/3º Ano/Classe Especial/Pré-Escola/Realfabetização 1,"-22.8889296794029","-43.4459081465082"
JOSE MARIA BELLO,"0817009",Padre Miguel,0,0,2,2,2,1,0,0,0,1,3,3,3,3,0,0,0,1,0,4,4º Ano/4º Ano - NCM/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3,"-22.8906000748077","-43.4501776086609"
LAURO MULLER,"0817010",Padre Miguel,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8815879729613","-43.4460651585216"
PROFESSOR WAN-TUYL DA SILVA CARDOSO,"0817011",Padre Miguel,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola/Realfabetização 1,"-22.8867990883498","-43.4449018635938"
ANTONIO AUSTREGESILO,"0817012",Bangu,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,28,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/6º Ano/Classe Especial/Pré-Escola/Realfabetização 1,"-22.8768025174048","-43.4714290161001"
COLLECHIO,"0817013",Bangu,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/Pré-Escola,"-22.8806115419156","-43.4813663016964"
COMENIUS,"0817014",Bangu,0,0,1,3,2,1,0,0,0,2,2,3,8,3,0,0,0,0,0,5,4º Ano/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 3,"-22.8917421364539","-43.4722461268814"
CONSELHEIRO ZACARIAS DE GOIS,"0817015",Bangu,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8849655754711","-43.4628823328221"
GETULIO VARGAS,"0817016",Bangu,1,0,2,3,7,1,0,1,0,2,5,7,9,5,0,0,0,3,0,13,2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 1/Aceleração 2A/Aceleração 3/Classe Especial/Realfabetização 1/Realfabetização 2,"-22.8754017893075","-43.4674465446971"
LEONARDO DA VINCI,"0817017",Bangu,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,1º Ano/2º Ano/3º Ano/Classe Especial/Pré-Escola/Realfabetização 1,"-22.8919067872727","-43.472728573472"
LEONIDAS SOBRINO PORTO,"0817018",Bangu,1,0,1,4,3,0,0,1,0,3,4,2,9,5,0,0,0,2,0,7,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Classe Especial,"-22.8850736393966","-43.462664964813"
MILTON CAMPOS,"0817019",Bangu,1,0,0,4,3,1,0,0,0,1,8,2,6,8,0,0,0,2,0,0,6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 2A/Aceleração 3,"-22.8870108201463","-43.469710918452"
NACOES UNIDAS,"0817020",Bangu,0,0,3,5,3,0,0,0,0,7,5,3,7,6,0,0,0,1,0,1,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 3,"-22.8876610509211","-43.4759157655384"
O HIGGINS,"0817021",Bangu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Aceleração 1,"-22.887927484044","-43.4759542547064"
PROFESSOR JULIO DE MESQUITA,"0817022",Bangu,0,0,1,5,5,1,0,0,0,2,4,4,5,3,0,0,0,2,0,4,4º Ano/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/Realfabetização 1,"-22.8825950328943","-43.4561865701244"
ROQUETE PINTO,"0817023",Bangu,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1º Ano/2º Ano/3º Ano/Pré-Escola,"-22.8823474270253","-43.4559572963094"
WALDIR AZEVEDO FRANCO,"0817024",Bangu,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola/Realfabetização 1,"-22.8862491116938","-43.4701581854986"
ESC. ESP. AÇÃO CRISTÃ VICENTE MORETTI,"0817026",Bangu,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Classe Especial,"-22.8779538696045","-43.4572881253518"
HENRIQUE DE MAGALHAES,"0817027",Bangu,0,0,1,6,4,1,0,1,2,5,5,1,7,7,0,0,0,6,0,8,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Realfabetização 2,"-22.8775576027662","-43.4705812722219"
PRESIDENTE MEDICI,"0817028",Bangu,0,0,2,6,3,1,0,1,0,3,4,2,6,4,0,0,0,0,0,4,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 3,"-22.8829418381061","-43.4778074686115"
ANTONIO BANDEIRA,"0817029",Senador Camará,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5,0,8,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola,"-22.8843215411855","-43.4874584002"
DIAS MARTINS,"0817030",Senador Camará,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola,"-22.883518742688","-43.4844036516186"
ENGENHEIRO PIRES DO RIO,"0817031",Senador Camará,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8804431149789","-43.4841183204681"
ERNESTO FRANCISCONE,"0817032",Senador Camará,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola/Realfabetização 1,"-22.8909712568803","-43.4883898403932"
HENRIQUE DA SILVA FONTES,"0817033",Senador Camará,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8897929830288","-43.4821131878651"
JORGE JABOUR,"0817034",Jabour,0,0,1,1,2,0,0,0,0,1,0,1,1,1,0,0,0,1,0,22,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Pré-Escola/Realfabetização 1,"-22.8781169462755","-43.4926235070364"
MARIO FERNANDES PINHEIRO,"0817035",Senador Camará,0,0,0,1,1,0,0,1,0,2,3,2,1,2,0,0,0,5,0,3,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 1/Aceleração 3/Realfabetização 1,"-22.8776441553704","-43.4986037350008"
OSCAR THOMPSON,"0817036",Santíssimo,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8834549993407","-43.4979565753493"
PRESIDENTE WILSON,"0817037",Senador Camará,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8885645983681","-43.4824471381763"
RAINHA FABIOLA,"0817038",Jabour,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,13,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8785334341223","-43.4925323300354"
SAMPAIO CORREA,"0817039",Senador Camará,0,0,1,1,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,26,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Aceleração 1/Classe Especial/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Pré-Escola/Realfabetização 1,"-22.8738062120565","-43.4866715106647"
SANTA FRANCISCA XAVIER CABRINI,"0817040",Senador Camará,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,9,1º Ano/2º Ano/3º Ano/Pré-Escola,"-22.875959473871","-43.4949423425505"
ABRAHAO JABOUR,"0817041",Jabour,1,0,1,7,6,1,0,0,0,3,6,3,12,4,0,0,0,2,0,3,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/Realfabetização 2,"-22.8789083160051","-43.4923377838837"
THOME DE SOUZA,"0817042",Senador Camará,1,0,0,6,3,1,0,1,0,2,3,3,6,5,0,1,0,2,0,1,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 3,"-22.8787486049223","-43.4842095283206"
EVARISTO DE MORAES,"0817043",Santíssimo,0,0,1,2,2,0,0,0,0,3,5,3,6,3,0,0,0,1,0,4,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Realfabetização 2,"-22.8819818010062","-43.5039558437503"
FERNANDO MAXIMILIANO,"0817044",Santíssimo,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,24,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola,"-22.8776927762796","-43.5040332885975"
ARIENA VIANNA DA SILVA,"0817045",Senador Camará,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8917048863047","-43.4908485690308"
RAUL FRANCISCO RYFF,"0817046",Senador Camará,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,12,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8692796637954","-43.4943400225643"
BANGU,"0817047",Padre Miguel,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8731231944732","-43.4513931820201"
ENGENHEIRO JOAO THOME,"0817048",Padre Miguel,0,0,1,7,4,1,0,2,0,4,4,2,6,8,0,0,0,1,0,2,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3,"-22.8666392589003","-43.446593662704"
EUSEBIO DE QUEIROZ,"0817049",Padre Miguel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8617912267494","-43.4488363370051"
MOACYR PADILHA,"0817050",Padre Miguel,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,8,4º Ano/5º Ano/6º Ano,"-22.8682807498823","-43.4502772729086"
PEDRO MOACYR,"0817051",Padre Miguel,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1º Ano/2º Ano/3º Ano/Classe Especial/Pré-Escola/Realfabetização 1,"-22.8700359991149","-43.4491247050507"
VILLA-LOBOS,"0817052",Padre Miguel,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8669429055078","-43.446116865092"
PROFESSOR JOAQUIM DA COSTA RIBEIRO,"0817054",Padre Miguel,1,0,4,6,3,1,0,1,0,5,3,3,9,7,0,0,0,1,0,1,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/Realfabetização 2,"-22.8556670615939","-43.4551461809486"
PROFESSOR LAURO TRAVASSOS,"0817055",Padre Miguel,0,0,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Aceleração 1/Classe Especial/Pré-Escola/Realfabetização 1,"-22.8533566579048","-43.4576143055558"
ANNA AMELIA QUEIROZ CARNEIRO DE MENDONÇA,"0817056",Bangu,0,0,2,3,3,0,0,0,0,4,3,2,4,4,0,0,0,1,0,5,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 3/Realfabetização 2,"-22.8714172427464","-43.4594101769846"
CLEMENTINO FRAGA,"0817057",Bangu,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola/Realfabetização 1,"-22.8698720157274","-43.4613024473421"
GUILHERME DA SILVEIRA,"0817058",Bangu,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8525620775422","-43.4831496454984"
JOANA ANGELICA,"0817059",Bangu,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/Pré-Escola/Realfabetização 1,"-22.856426204362","-43.4877305846463"
JOAO DAUDT DE OLIVEIRA,"0817060",Vila Kennedy,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola/Realfabetização 1,"-22.8552972234883","-43.4946467980872"
JOAQUIM EDSON DE CAMARGO,"0817061",Vila Kennedy,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Realfabetização 1,"-22.8604001815405","-43.4928770447665"
JOSE PIQUET CARNEIRO,"0817062",Padre Miguel,0,0,1,3,3,1,1,0,0,2,5,1,6,2,0,0,0,0,0,8,3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/Realfabetização 1/Realfabetização 2,"-22.8624506273105","-43.4547607282807"
MARIA QUITERIA,"0817063",Bangu,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Classe Especial,"-22.8513483754142","-43.47021364861"
MARIETA DA CUNHA DA SILVA,"0817064",Bangu,0,0,0,1,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,16,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Pré-Escola/Realfabetização 1,"-22.8683034749325","-43.477365747409"
PABLO PICASSO,"0817065",Padre Miguel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola/Realfabetização 1,"-22.8662383814598","-43.4519786355589"
PRACINHA JOAO DA SILVA,"0817066",Bangu,0,0,1,5,2,0,0,0,0,3,4,2,5,4,0,0,0,0,0,4,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano,"-22.8745221778414","-43.4723170522424"
PRESIDENTE CAFE FILHO,"0817067",Vila Kennedy,0,0,1,6,4,0,0,1,0,3,2,2,5,0,0,0,0,6,0,6,4º Ano/4º Ano - NCM/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 1/Aceleração 2A/Aceleração 3,"-22.8519831670528","-43.4926440420449"
PROFESSOR FIRMO COSTA,"0817068",Padre Miguel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1º Ano/2º Ano/3º Ano/Pré-Escola,"-22.8653830165216","-43.4563519264831"
RAFAEL CORREA DE OLIVEIRA,"0817069",Bangu,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8593700022295","-43.4610058696558"
ROBERTO SIMONSEN,"0817070",G. Da Silveira,0,0,2,3,2,0,0,0,0,1,3,2,3,2,0,0,0,1,0,2,5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 3,"-22.8685014641615","-43.4549899518708"
RUBEM BERTA,"0817071",Bangu,1,0,2,7,3,2,0,0,0,1,5,7,8,5,0,0,0,4,0,1,5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/Realfabetização 2,"-22.8714361874195","-43.4789682652186"
UBALDO DE OLIVEIRA,"0817072",Bangu,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/Pré-Escola/Realfabetização 1,"-22.867881901063","-43.4621019540399"
MARECHAL ALCIDES ETCHEGOYEN,"0817074",Bangu,0,0,2,5,4,1,0,0,1,2,4,3,6,3,0,0,0,10,0,6,3º Ano/4º Ano/4º Ano - NCM/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Realfabetização 1,"-22.8563832681402","-43.4860305439361"
GENERAL TASSO FRAGOSO,"0817075",Padre Miguel,0,0,2,5,5,0,0,1,0,5,4,2,7,5,0,2,0,3,0,4,7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Realfabetização 2,"-22.8685473601244","-43.4510428613166"
ORESTES BARBOZA,"0817076",Bangu,0,0,0,4,1,0,0,1,0,1,3,1,3,3,0,0,0,1,0,4,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano,"-22.8517360138767","-43.4926823563589"
WOLFF KLABIN,"0817077",Bangu,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola/Realfabetização 1,"-22.8432156911442","-43.5178769732132"
EDISON CARNEIRO,"0817078",Bangu,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4,0,16,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Classe Especial/Realfabetização 1,"-22.867909838584","-43.4830886242226"
JORGE ZARUR,"0817079",Bangu,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola,"-22.8528788923599","-43.4899749219118"
ASTROGILDO PEREIRA,"0817080",Bangu,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola,"-22.8623086702788","-43.4647712678965"
CORONEL JOSE GOMES MOREIRA,"0817081",Bangu,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/Realfabetização 1,"-22.8598663142031","-43.4863447373831"
JOSE MAURO DE VASCONCELOS,"0817082",Bangu,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola/Realfabetização 1,"-22.8499532982083","-43.4664808373451"
JORNALISTA SANDRO MOREYRA,"0817083",Bangu,1,0,1,6,2,0,0,0,0,5,5,3,11,7,0,0,0,1,0,10,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 3/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2,"-22.8495257255538","-43.4635144793273"
PREFEITO JUAREZ ANTUNES,"0817084",Bangu,0,0,0,3,3,0,0,0,0,3,2,1,7,4,0,0,0,4,0,4,5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano,"-22.8444165435355","-43.4895139218032"
AYRTON SENNA DA SILVA,"0817127",Bangu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8636772879784","-43.4777778009235"
AUSTREGÉSILO DE ATAYDE,"0817128",Bangu,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/6º Ano/Pré-Escola/Realfabetização 1,"-22.8645681873156","-43.4742981934443"
RAPHAEL ALMEIDA MAGALHÃES,"0817132",Bangu,1,0,1,2,3,1,0,0,0,0,2,3,3,2,0,0,0,1,0,10,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Realfabetização 1/Realfabetização 2,"-22.844642259078","-43.463791826623"
AMILCAR CABRAL,"0817202",Bangu,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,8,4,1,16,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/Creche/Pré-Escola,"-22.8936371399394","-43.4722407572434"
VILA KENNEDY,"0817207",Bangu,0,0,1,1,6,1,0,0,0,0,1,2,1,1,0,0,0,13,1,29,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Pré-Escola/Realfabetização 1,"-22.8522945040794","-43.4900952984012"
